domain_length,domain_label_count,has_ip_in_domain,has_hyphen,digit_ratio,tld_is_risky,domain_entropy,domain_risk_keyword_count,subdomain_count,high_risk_subdomain_count,high_risk_subdomain_ratio,max_subdomain_depth,a_record_count,mx_record_count,ns_record_count,txt_record_count,has_spf,has_dmarc,has_mx,ns_provider_diversity,domain_age_days,days_to_expiry,registrar_is_known,whois_email_count,endpoint_count,pct_200,pct_404,pct_error,avg_content_length,has_https,has_hsts,has_csp,has_xframe_options,has_xcontent_type,tech_count,email_count,email_domain_mismatch_count,social_profile_count,label,source,domain
17.0,3.0,1.0,0.0,0.34760263368107874,1.0,2.7421101301346305,0.0,2.0,2.0,0.3427024105877956,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,180.0,108.0,0.0,1.0,5.0,0.504099609403378,0.46908645322412784,0.14504925116495884,3568.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1,synthetic,synthetic_malicious_16
32.0,2.0,0.0,1.0,0.31441544530520943,1.0,4.031738406873275,2.0,1.0,0.0,0.4385697565891974,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,55.0,164.0,1.0,0.0,5.0,0.48226914703830726,0.6549772017196425,0.24227248212827268,2227.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,synthetic,synthetic_malicious_127
15.0,5.0,1.0,1.0,0.3266785448867232,0.0,3.537926492393529,2.0,2.0,0.0,0.7673284743558613,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,31.0,355.0,0.0,0.0,4.0,0.5520856861700302,0.4586385390104489,0.13122047610052565,815.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1,synthetic,synthetic_malicious_271
37.0,4.0,1.0,1.0,0.21584642230070722,1.0,2.952546120170199,3.0,0.0,1.0,0.7601584339919331,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,175.0,196.0,0.0,0.0,4.0,0.3024333841212642,0.2209131375250591,0.22059953396989818,3116.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1,synthetic,synthetic_malicious_141
36.0,2.0,1.0,1.0,0.12708946116848602,0.0,3.214388810065869,0.0,1.0,2.0,0.5928099435317878,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,159.0,308.0,0.0,1.0,5.0,0.18747612411271528,0.6551636676455526,0.10465351690648846,2713.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1,synthetic,synthetic_malicious_283
43.0,2.0,1.0,1.0,0.266696707638398,1.0,2.850534806373308,0.0,1.0,0.0,0.7850012978013139,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,56.0,194.0,0.0,1.0,5.0,0.440113369460885,0.3385726669969409,0.019010754017860686,2828.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1,synthetic,synthetic_malicious_169
31.0,4.0,0.0,0.0,0.25545165009782633,1.0,4.191035605339119,1.0,2.0,2.0,0.472134691981983,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,106.0,335.0,1.0,1.0,4.0,0.19287684964638283,0.5177508210293176,0.2080298779588066,1419.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1,synthetic,synthetic_malicious_70
28.0,4.0,0.0,1.0,0.20775514701724968,1.0,4.45854490363438,1.0,0.0,2.0,0.21595928552202928,0.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,44.0,245.0,0.0,1.0,4.0,0.2500170910767243,0.48106922603585556,0.1703503557615935,3263.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1,synthetic,synthetic_malicious_123
44.0,5.0,1.0,1.0,0.27002392982305523,0.0,3.223270052333953,1.0,0.0,0.0,0.5290106548541681,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,89.0,137.0,0.0,0.0,5.0,0.4174891440985301,0.46706993851485396,0.07344327754542786,3786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,synthetic,synthetic_malicious_1
13.0,3.0,0.0,0.0,0.011456586765775696,0.0,2.975564452697203,0.0,12.0,2.0,0.022573509002063404,3.0,2.0,8.0,8.0,11.0,1.0,0.0,1.0,2.0,7388.0,2429.0,1.0,1.0,16.0,0.6991409353716095,0.10618735246078602,0.008380326605426064,92692.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,20.0,0,synthetic_benign,synthetic_benign_123
25.0,2.0,1.0,0.0,0.11149318065654482,1.0,3.9073425267653272,2.0,0.0,1.0,0.6894114896180709,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,73.0,88.0,0.0,1.0,2.0,0.5006610771552261,0.5090626316521201,0.24960777392151212,2964.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1,synthetic,synthetic_malicious_34
33.0,3.0,0.0,0.0,0.29021133882643496,1.0,3.451470403470494,2.0,2.0,0.0,0.67251095567712,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,173.0,201.0,0.0,0.0,3.0,0.21166396269280432,0.6357161160822409,0.1261417704554433,2714.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1,synthetic,synthetic_malicious_95
36.0,3.0,0.0,0.0,0.23059786566390567,1.0,3.1619793111063386,3.0,3.0,0.0,0.6382046306434122,2.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,114.0,333.0,0.0,0.0,2.0,0.20289223968366096,0.5761627476802458,0.24261893658937822,512.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1,synthetic,synthetic_malicious_69
16.0,2.0,0.0,1.0,0.015665388337688102,0.0,1.9037639838457625,0.0,45.0,0.0,0.036783520533429474,2.0,1.0,3.0,2.0,8.0,1.0,1.0,1.0,3.0,2328.0,2125.0,1.0,3.0,20.0,0.6374238881076272,0.14997222330503523,0.03180352463315705,321302.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,11.0,0,synthetic_benign,synthetic_benign_102
5.0,2.0,0.0,0.0,0.025631372977898234,0.0,2.962087688576739,0.0,94.0,2.0,0.04746674808586867,3.0,4.0,3.0,4.0,9.0,1.0,1.0,1.0,3.0,9457.0,762.0,1.0,3.0,38.0,0.7725307401531135,0.11728152496043028,0.003404835886470725,110087.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,13.0,0,synthetic_benign,synthetic_benign_107
34.0,2.0,1.0,0.0,0.36288843745299204,1.0,3.698769951434178,0.0,0.0,0.0,0.6851526594441282,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,162.0,262.0,0.0,1.0,4.0,0.4461107459045629,0.5337896010647732,0.23103588295743788,2108.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,synthetic,synthetic_malicious_159
30.0,4.0,0.0,0.0,0.3882778935376203,1.0,3.481191165161565,1.0,2.0,0.0,0.11196682286449385,2.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,170.0,54.0,0.0,1.0,2.0,0.5212723584126743,0.31571669603872277,0.21215086911103795,74.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1,synthetic,synthetic_malicious_61
45.0,4.0,1.0,0.0,0.2762551521717774,1.0,3.45305790013491,0.0,1.0,1.0,0.44463252362768757,2.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,170.0,257.0,0.0,1.0,4.0,0.513733417545672,0.3789828702313863,0.05315599107551376,69.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1,synthetic,synthetic_malicious_211
27.0,3.0,0.0,1.0,0.2583171534604998,0.0,4.003080417339227,2.0,0.0,1.0,0.3310956542897092,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,50.0,77.0,0.0,0.0,4.0,0.5524779003115531,0.2770388885967868,0.10203477127172819,3960.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1,synthetic,synthetic_malicious_148
15.0,3.0,0.0,1.0,0.04982177220449963,0.0,1.6527853651747364,0.0,59.0,2.0,0.044511324060981496,3.0,4.0,2.0,2.0,4.0,1.0,0.0,1.0,2.0,9888.0,748.0,1.0,3.0,22.0,0.6859318449583413,0.04252718884048959,0.045327511212522764,476768.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,13.0,0,synthetic_benign,synthetic_benign_114
30.0,3.0,0.0,0.0,0.14809331811411547,1.0,3.6533303726948194,0.0,3.0,1.0,0.7517235370920178,0.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,79.0,34.0,1.0,0.0,4.0,0.39050410948972336,0.3627180999577132,0.1838334289085314,2127.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,synthetic,synthetic_malicious_122
21.0,3.0,0.0,1.0,0.1320346071464195,1.0,3.350045709143712,3.0,1.0,1.0,0.20362339347929936,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,108.0,260.0,0.0,1.0,3.0,0.50225223264673,0.3585102128722498,0.1147112779871781,1471.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1,synthetic,synthetic_malicious_220
16.0,3.0,0.0,0.0,0.014342308821378526,0.0,2.0417586312039413,0.0,76.0,1.0,0.017747867664015073,1.0,3.0,8.0,3.0,4.0,1.0,1.0,1.0,4.0,8043.0,1052.0,1.0,1.0,30.0,0.6531170930099065,0.004840429330039498,0.022541082827877635,204552.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,5.0,0,synthetic_benign,synthetic_benign_94
36.0,3.0,0.0,0.0,0.30763643688722386,1.0,2.6905588441640136,0.0,0.0,1.0,0.7448516859700766,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,32.0,316.0,1.0,0.0,3.0,0.1849332492938143,0.4464199138072391,0.10175302075869606,3834.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1,synthetic,synthetic_malicious_191
34.0,5.0,0.0,1.0,0.27042387949015895,1.0,3.4832845787701743,1.0,0.0,2.0,0.7936100550981284,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,108.0,269.0,0.0,0.0,2.0,0.3120083875076305,0.5029256174302452,0.09093021218185027,4722.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,synthetic,synthetic_malicious_230
17.0,3.0,0.0,0.0,0.019829029059309042,0.0,1.6299717387406996,0.0,56.0,3.0,0.025012377943147087,2.0,3.0,5.0,4.0,10.0,1.0,0.0,1.0,3.0,8112.0,3602.0,1.0,4.0,31.0,0.7236730507968958,0.021808725468052927,0.03342072516760494,33083.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,14.0,0,synthetic_benign,synthetic_benign_120
32.0,5.0,0.0,0.0,0.3915438274228993,1.0,3.4809307205342916,0.0,2.0,1.0,0.11835675070264201,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,54.0,257.0,0.0,1.0,4.0,0.244317009165102,0.6028363925516629,0.2911082019606015,3472.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1,synthetic,synthetic_malicious_173
5.0,3.0,0.0,0.0,0.0036592916601081993,0.0,1.9743846590970573,0.0,15.0,1.0,0.0018610404581190676,2.0,1.0,4.0,7.0,4.0,1.0,1.0,1.0,3.0,5281.0,1407.0,1.0,3.0,32.0,0.8445874494811089,0.13718402609007224,0.022203618131112088,141382.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,11.0,0,synthetic_benign,synthetic_benign_31
39.0,3.0,0.0,1.0,0.39729760516473817,1.0,3.5465741743181227,2.0,3.0,0.0,0.27121656710411063,1.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,38.0,320.0,0.0,1.0,1.0,0.5023632221480524,0.2713112606343527,0.26113724405216193,4482.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,synthetic,synthetic_malicious_264
12.0,2.0,0.0,0.0,0.032910663201658676,0.0,2.850042764103769,0.0,35.0,2.0,0.02187799018098968,1.0,2.0,8.0,3.0,13.0,1.0,1.0,1.0,2.0,7363.0,1038.0,1.0,4.0,38.0,0.5207719314908419,0.019954061752650954,0.016955657896956022,260466.0,1.0,1.0,1.0,0.0,1.0,5.0,4.0,1.0,12.0,0,synthetic_benign,synthetic_benign_52
29.0,5.0,0.0,1.0,0.1924971191375206,1.0,2.644771941053408,2.0,2.0,0.0,0.642353794057886,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,116.0,265.0,0.0,0.0,4.0,0.1581341507204613,0.2337771303306268,0.19009853926745654,1805.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1,synthetic,synthetic_malicious_120
16.0,3.0,0.0,0.0,0.0161578327771744,0.0,1.6884341931845825,0.0,86.0,2.0,0.035907890948444814,3.0,2.0,3.0,3.0,12.0,1.0,0.0,1.0,4.0,3736.0,3421.0,1.0,1.0,41.0,0.922785879249915,0.18350929216586617,0.011260668243220735,393564.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,11.0,0,synthetic_benign,synthetic_benign_72
30.0,5.0,0.0,1.0,0.35077592394061496,1.0,2.814619962202252,0.0,0.0,0.0,0.5926239699651294,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,140.0,365.0,0.0,1.0,2.0,0.30812829925065766,0.5601439607140986,0.08137738740294499,638.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1,synthetic,synthetic_malicious_79
44.0,3.0,0.0,1.0,0.3265021637010897,1.0,4.36849678736504,2.0,0.0,1.0,0.580840786090826,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,115.0,194.0,0.0,0.0,5.0,0.2914854244648011,0.6280064879936891,0.12323252866487344,2606.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1,synthetic,synthetic_malicious_23
16.0,2.0,0.0,0.0,0.03472129125514455,0.0,1.7911980188577792,0.0,43.0,0.0,0.0006607238251688853,1.0,4.0,6.0,5.0,11.0,1.0,1.0,1.0,3.0,3242.0,1452.0,1.0,2.0,27.0,0.8961219232560205,0.03683277811406984,0.022338989663554878,488647.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,18.0,0,synthetic_benign,synthetic_benign_146
11.0,2.0,0.0,0.0,0.0,0.0,2.521640636343318,0.0,805.0,6.0,0.007453416149068323,6.0,1.0,1.0,4.0,3.0,1.0,0.0,1.0,1.0,7699.0,-1.0,1.0,2.0,5.0,1.0,0.0,0.0,589176.2,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0,osint_scan,youtube.com
12.0,3.0,0.0,0.0,0.03318023602389077,0.0,1.9182836644958907,0.0,57.0,1.0,0.04512085058925967,1.0,2.0,4.0,8.0,12.0,1.0,1.0,1.0,3.0,3569.0,2225.0,1.0,3.0,26.0,0.5191627012624249,0.01596007868016851,0.03512101770250757,140402.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,1.0,3.0,0,synthetic_benign,synthetic_benign_22
13.0,2.0,0.0,0.0,0.0014394628559403324,0.0,2.698631075301392,0.0,39.0,2.0,0.008609983166065555,2.0,1.0,3.0,2.0,9.0,1.0,1.0,1.0,4.0,2582.0,2247.0,1.0,3.0,9.0,0.6670583864842223,0.08950716506584178,0.017973180048367194,52290.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,11.0,0,synthetic_benign,synthetic_benign_15
34.0,2.0,0.0,0.0,0.23297395043618563,0.0,2.9085183988470726,2.0,1.0,1.0,0.3166286774330036,2.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,17.0,305.0,0.0,1.0,2.0,0.5666296889968545,0.6404320868432197,0.26378107274536283,3027.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1,synthetic,synthetic_malicious_7
7.0,2.0,0.0,0.0,0.04333933960766061,0.0,2.283163401722632,0.0,62.0,0.0,0.006731056189584689,1.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,3947.0,1651.0,1.0,3.0,29.0,0.5479139054379116,0.06221256103229522,0.007099505141938429,242262.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0,19.0,0,synthetic_benign,synthetic_benign_129
45.0,5.0,0.0,0.0,0.35308375066492836,0.0,3.643989587278801,2.0,0.0,2.0,0.44748225858898183,0.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,167.0,302.0,0.0,0.0,3.0,0.4933785230137594,0.32264334719512816,0.21168531068917534,4747.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1,synthetic,synthetic_malicious_207
36.0,3.0,0.0,1.0,0.26545025819745655,1.0,2.911323363803577,2.0,2.0,2.0,0.6354773277831332,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,31.0,180.0,1.0,0.0,1.0,0.45167706221353354,0.6103766418199845,0.10777338916740933,2311.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1,synthetic,synthetic_malicious_153
29.0,3.0,0.0,0.0,0.32162226751264494,1.0,4.486966882486096,1.0,2.0,2.0,0.4783341394218099,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,14.0,315.0,0.0,0.0,4.0,0.37792533299185627,0.2234420484762275,0.10332444893178284,3122.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1,synthetic,synthetic_malicious_58
7.0,3.0,0.0,1.0,0.03104802957354777,0.0,2.0559336998198026,0.0,51.0,3.0,0.02244375050685384,2.0,3.0,2.0,3.0,13.0,1.0,0.0,1.0,4.0,7167.0,2087.0,1.0,1.0,17.0,0.7986156222028715,0.16773299040835704,0.011463268362141212,179335.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,3.0,0,synthetic_benign,synthetic_benign_82
11.0,2.0,0.0,0.0,0.04156300275289368,0.0,2.765252992558836,0.0,47.0,2.0,0.019897308263462837,1.0,2.0,5.0,6.0,7.0,1.0,1.0,1.0,4.0,9834.0,1986.0,1.0,1.0,46.0,0.8895396946742152,0.13229326452410148,0.015728347275869303,397724.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,8.0,0,synthetic_benign,synthetic_benign_38
31.0,2.0,0.0,0.0,0.09619400825644572,0.0,3.6367607775459216,2.0,1.0,1.0,0.7635623871527092,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,128.0,176.0,0.0,1.0,4.0,0.45090531931175815,0.24121390596232295,0.16096944482100461,1250.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1,synthetic,synthetic_malicious_77
18.0,4.0,0.0,0.0,0.2694403913087595,1.0,2.567985655647554,1.0,3.0,1.0,0.24215168766965922,2.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,69.0,353.0,0.0,1.0,1.0,0.1600001928084628,0.24131849528123273,0.14676553228812514,4175.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1,synthetic,synthetic_malicious_241
17.0,3.0,0.0,0.0,0.10607953086913958,1.0,3.1343687158743627,3.0,0.0,1.0,0.6931556706434163,1.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,177.0,163.0,0.0,1.0,4.0,0.4010579710052594,0.6067140242000211,0.22133565618120507,3713.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1,synthetic,synthetic_malicious_188
23.0,2.0,0.0,0.0,0.06822996288513943,0.0,2.9484443314394966,0.0,0.0,0.0,0.7596893861727911,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,178.0,161.0,0.0,0.0,5.0,0.4036237469454659,0.5739628259776428,0.0343598614136693,1341.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1,synthetic,synthetic_malicious_15
7.0,2.0,0.0,0.0,0.004513635717562065,0.0,1.8598068036012187,0.0,19.0,0.0,0.0019379625272591295,2.0,2.0,2.0,4.0,13.0,1.0,1.0,1.0,4.0,9325.0,1420.0,1.0,2.0,10.0,0.6869883668567996,0.04951153225419003,0.042885396833390765,150220.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,14.0,0,synthetic_benign,synthetic_benign_28
28.0,2.0,1.0,1.0,0.11010737292118625,1.0,3.8836124599738655,3.0,2.0,2.0,0.6505059836740607,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,177.0,126.0,0.0,0.0,4.0,0.4243116108520112,0.5248699130184211,0.1307365421401479,4412.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,1,synthetic,synthetic_malicious_197
32.0,4.0,0.0,1.0,0.28132172751034784,1.0,3.7052432554611996,3.0,1.0,2.0,0.3551267048808752,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,170.0,356.0,0.0,0.0,1.0,0.17138973418127487,0.5037864516604276,0.23439359092303994,285.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1,synthetic,synthetic_malicious_43
37.0,2.0,0.0,0.0,0.274101960085548,1.0,2.9034144856120294,2.0,1.0,0.0,0.6271675562829668,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,21.0,171.0,0.0,1.0,4.0,0.3027254834252602,0.3001551915621113,0.004609956749362187,562.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,synthetic,synthetic_malicious_119
40.0,4.0,0.0,0.0,0.3572627469436192,1.0,3.8095753414270996,3.0,0.0,0.0,0.22033131362780303,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,67.0,220.0,1.0,1.0,3.0,0.2401733265923208,0.4458096066796585,0.20885485340249244,804.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1,synthetic,synthetic_malicious_91
40.0,4.0,0.0,1.0,0.07497203704776548,1.0,2.9006131937169704,1.0,2.0,1.0,0.24217246618992885,2.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,183.0,0.0,1.0,4.0,0.5729075037157478,0.6109306580571598,0.2273418225094121,97.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1,synthetic,synthetic_malicious_221
10.0,2.0,0.0,0.0,0.0,0.0,2.584962500721156,0.0,295.0,9.0,0.030508474576271188,3.0,1.0,5.0,8.0,19.0,1.0,0.0,1.0,5.0,6732.0,-1.0,1.0,2.0,13.0,0.5384615384615384,0.23076923076923078,0.0,241266.38461538462,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,13.0,0,osint_scan,github.com
26.0,3.0,0.0,1.0,0.3408045704744584,1.0,2.5549009797955406,0.0,1.0,2.0,0.6238641081149435,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,120.0,97.0,0.0,0.0,2.0,0.22619522068032574,0.6025427845977431,0.09163790951536703,2255.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1,synthetic,synthetic_malicious_93
32.0,5.0,0.0,1.0,0.11442321912393115,1.0,2.9356154440658204,0.0,3.0,2.0,0.5662032170330237,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,135.0,151.0,0.0,0.0,3.0,0.5636239786929317,0.3352174277357117,0.23718639549207676,2039.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1,synthetic,synthetic_malicious_254
5.0,3.0,0.0,0.0,0.03935489115203464,0.0,2.108035467892157,0.0,60.0,0.0,0.03157595041850302,1.0,4.0,8.0,6.0,15.0,1.0,0.0,1.0,4.0,4238.0,3081.0,1.0,1.0,18.0,0.9255657394403192,0.05375872537800659,0.015130112265223967,273976.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,10.0,0,synthetic_benign,synthetic_benign_87
37.0,3.0,1.0,0.0,0.27571753468015575,1.0,4.45465844657958,0.0,0.0,0.0,0.16913364470763775,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,44.0,191.0,1.0,0.0,5.0,0.17209578064178846,0.6103453707423485,0.24627071633554104,630.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1,synthetic,synthetic_malicious_63
38.0,5.0,1.0,1.0,0.29641651881498265,1.0,2.8639686629565615,0.0,3.0,2.0,0.6514963639531932,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,111.0,350.0,0.0,0.0,2.0,0.1399049009871691,0.24285353190350734,0.03740447374454633,526.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,synthetic,synthetic_malicious_234
37.0,4.0,0.0,1.0,0.16593385775262293,1.0,3.3330805388644658,2.0,0.0,2.0,0.3796721712680484,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,36.0,154.0,1.0,0.0,2.0,0.10946868375330629,0.35684624172292756,0.04542937743580363,1670.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1,synthetic,synthetic_malicious_50
44.0,2.0,0.0,1.0,0.09040003464668578,1.0,3.606447281769632,2.0,2.0,2.0,0.16850372384555445,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,69.0,52.0,1.0,0.0,3.0,0.18079098813694308,0.42091775593042524,0.2117002340279972,4594.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1,synthetic,synthetic_malicious_8
10.0,2.0,0.0,0.0,0.014644651896930129,0.0,2.363525418472917,0.0,59.0,2.0,0.01644696228264883,3.0,4.0,2.0,3.0,10.0,1.0,0.0,1.0,2.0,5245.0,541.0,1.0,3.0,29.0,0.547697498727279,0.014623003257339985,0.008792585016107501,311414.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,13.0,0,synthetic_benign,synthetic_benign_85
39.0,3.0,0.0,0.0,0.13650676688676067,0.0,2.8983597526078615,0.0,1.0,1.0,0.3112983684625763,1.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,122.0,356.0,0.0,1.0,1.0,0.5318288328748002,0.30889412452755144,0.03387853779487125,3556.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1,synthetic,synthetic_malicious_129
24.0,2.0,0.0,1.0,0.13975539141571874,1.0,2.904136014401193,2.0,2.0,0.0,0.08738126525686402,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,241.0,0.0,1.0,1.0,0.4405959932907151,0.2687335170998478,0.2893556301676167,1293.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,synthetic,synthetic_malicious_52
7.0,2.0,0.0,0.0,0.04971630678294828,0.0,2.7607737040784692,0.0,37.0,2.0,0.04618488956985786,2.0,2.0,8.0,8.0,11.0,1.0,1.0,1.0,2.0,662.0,210.0,1.0,3.0,39.0,0.9464171978143441,0.06597315225674587,0.03939212856442676,156246.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,7.0,0,synthetic_benign,synthetic_benign_48
15.0,3.0,0.0,0.0,0.041357256864335536,0.0,1.6208891885486336,0.0,91.0,3.0,0.015337331547924177,2.0,2.0,4.0,2.0,15.0,1.0,1.0,1.0,2.0,1808.0,671.0,1.0,1.0,34.0,0.9023943193305015,0.17563792278512663,0.019529680180192105,447878.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,11.0,0,synthetic_benign,synthetic_benign_34
